API;Surf_X;Surf_Y;Date_Drilling;Date_Completion;Date_Production;Lateral_Length (ft);Depth_TVD_PPLS (ft);Erosion_PPLS (ft);Pressure_PPLS (PSI);TOC_PPLS (%);Vcarb_PPLS;Vsand_PPLS;Vclay_PPLS;PR_PPLS;YM_PPLS (PSI);RHOB_PPLS (g/cc);Res_PPLS (Ohmm);GR_PPLS (API);DT_PPLS (us/ft);DTs_PPLS (us/ft);Temperature (F);Temp_Anomaly (F);S3Tect_PPLS (PSI);S3_contrast_PPLS (PSI);Heat_Flow (W/m2);Zone;Nbr_Stages;Frac_Gradient (PSI/ft);Proppant_Designed (kg);Proppant_in_Formation (kg);Avg_Breakdown_Pressure (KPa);Avg_Treating_Pressure (KPa);Max_Treating_pressure (KPa);Min_Treating_Pressure (KPa);Avg_Rate_Slurry (bpm);Max_Rate_Slurry (bpm);Min_Rate_Slurry (bpm);ShutInPressure_Fil (KPa);ShutInPressure_Initial (KPa);ISIP (KPa);Shot_Density (shots/ft);Shot_Total;Proppant_per_ft (kg/ft);Stage_Spacing (ft);GasCum360;OilCum360
682;0,405900052;0,567299639;02/01/2013;22/05/2013;27/04/2015;-0,474537644;-1,397625866;-2,135947737;1,635048778;1,324253544;-0,159770113;0,512507335;-1,124894376;-0,238974559;-0,345481572;-0,854801047;-0,217260529;0,578045843;1,05049053;0,193899335;0,879572396;0,662364283;0,349924845;-0,2758576;-0,349048571;1,106226833;-0,86738329;-0,540131665;-0,585894636;-0,571765966;1,836013175;1,406882181;0,320055505;1,400282336;-0,196946137;0,188936887;0,288794599;-1,021591782;-1,03756608;-1,571545918;0,667339212;-0,560749524;-0,510559348;1,033186203;-0,273241888;-0,846812224
724;-0,611285371;0,667669364;05/02/2014;21/08/2014;18/08/2014;-0,849773804;-0,538242575;-0,97689745;-0,633850169;-0,989911968;-0,024553785;-0,366805336;0,540915596;-0,788269704;0,612565445;1,502480923;-0,55067426;-0,017363948;-0,614797449;-0,37190081;-0,101203064;-0,410076099;-0,304311003;0,425232747;0,105055868;-0,45747705;;;;;;;;;;;;;;;;;;;-0,779320408;0,091106153
738;0,20508527;-0,181614424;04/11/2013;04/05/2014;06/09/2014;0,415948167;-0,022705775;-0,368565778;0,477891975;1,040729955;0,245878872;-0,366805336;-0,29198939;0,310320587;0,024302982;-0,16148282;0,153955813;-0,026477363;0,193158983;-0,908501455;-0,362189076;-0,741133782;0,357548776;0,385758708;-0,801481752;-0,45747705;0,008722824;0,087109697;-0,138624428;-0,122557777;1,408111596;-0,070264269;0,213247277;0,062929901;-0,282189769;-0,333537858;0,099359469;0,092314798;0,467223789;0,389282898;-1,253690467;0,181738053;-0,512730941;-0,174280269;-0,245932252;-0,059457971
600;0,296502504;-0,907043106;06/08/2014;01/01/2015;19/03/2015;0,941776617;1,091635139;-0,637121131;1,207474121;-0,530143985;-2,864096675;2,622857747;2,206725569;-3,534745431;-0,652169195;2,611790085;-0,177147892;0,908407142;-0,614797449;-0,706019677;-0,787745886;0,123035569;0,805202008;1,177034739;1,004430957;-0,978711678;1,97996158;0,059719714;2,111695866;2,184372605;0,857510389;-0,199450617;0,339678532;-0,177383727;-0,154589053;-0,608096274;-1,025665716;-0,094416628;0,394377944;0,086376504;0,667339212;-0,560749524;2,074734028;-1,242324434;-0,350129018;1,424256144
777;0,176329224;1,240911987;15/06/2014;06/04/2016;06/04/2016;0,170146703;-2,093362949;-1,364055017;1,226797185;0,358740781;-0,294986441;1,567682541;-1,680164367;0,859615732;-0,548473739;-0,646805579;-0,25289749;0,575767489;0,857478716;1,873588598;1,371622457;1,125534187;-0,938580381;-1,12186734;0,683549588;2,669930717;-0,064286019;0,025147769;-0,22599578;-0,225057639;1,183892651;0,837635894;-1,69356648;0,894473724;-1,599859088;-1,478457879;-0,587841317;0,806099654;0,696471134;0,819530562;0,667339212;-0,560749524;-0,479719248;-0,217605083;1,435103017;-0,846812224
623;-0,509829474;0,061719146;29/06/2012;13/08/2012;02/07/2013;-0,455246896;0,328843176;-0,181332587;-1,006163045;1,561800335;0,110662543;0,160782267;-0,847259381;-0,238974559;1,462261655;-0,230814643;-0,003727514;0,043392153;-0,453206163;-0,458063268;-0,41870834;-0,262421263;0,606969653;0,235501019;0,178591182;-0,45747705;-1,086409818;-0,412421775;-0,869826132;-0,862192224;0,09963479;0,423353911;0,188719414;-0,063991349;0,092935157;0,733762002;0,110221599;-1,177986917;-1,426188275;-1,543847647;-0,293175628;-1,3032371;-1,048707951;2,118855464;-1,116346751;-0,051875105
729;1,112405989;-1,484720988;31/07/2014;12/12/2014;10/04/2015;-0,355681746;1,171703449;0,496332389;0,402040759;0,795520364;0,921960512;-1,070255474;-0,569624385;0,859615732;0,248033862;0,323839938;0,37523704;-0,098625233;1,4499801;-0,479603883;-2,654543923;-3,572998093;0,116330862;-2,030866374;-3,56478605;-0,978711678;0,957837781;0,21138944;0,957581259;1,0030082;-1,490062884;-1,48316875;-0,815869017;-0,339532529;-0,23038594;-0,784986593;-0,417372525;1,338782055;0,355661208;0,609434613;0,692615918;-0,541210377;2,126844962;-1,246986748;-0,561507815;-0,356453556
375;1,522330167;-1,21409201;27/11/2013;27/04/2014;30/09/2014;-0,452135485;0,817390309;0,103615343;-1,543846419;0,458357177;1,05717684;-1,070255474;-0,847259381;0,859615732;1,306225707;-0,854801047;0,303674364;-0,015845046;1,553218977;1,213967109;-0,365513739;0,318872509;1,51108351;-1,885877932;0,267884063;0,584992205;-0,35632139;0,043027654;-0,560242;-0,564169214;1,065666684;0,201186218;0,434716629;0,384681405;0,674550867;0,330716824;0,681145718;0,220781538;0,313898236;0,139418397;-1,253690467;0,181738053;-0,517262177;-0,187307514;0,419825823;-0,8095298
44;1,060800825;-1,658360416;12/07/2012;13/10/2012;27/12/2012;0,309537913;1,493312194;0,354366072;0,779113441;0,772531965;1,192393168;-1,421980542;-0,569624385;0,859615732;0,514160703;0,393171761;0,129483977;0,951695864;1,342252575;-0,059801237;-2,129247236;-2,878243238;-0,345813426;-2,064164907;-3,029267513;-0,978711678;-0,940392133;0,062262075;-0,19780328;-0,181770096;-1,519775325;-0,004398223;-0,737622581;-0,602106478;0,44282232;0,939058422;0,332100462;-0,100373668;-0,932725617;-0,027846737;0,667339212;-0,560749524;-0,520607206;2,221455663;-0,656019059;0,150966561
224;0,130506414;-0,004360357;14/07/2013;29/12/2013;13/03/2014;0,120364128;-0,242350106;-0,011652662;0,328765952;0,925787959;0,921960512;-1,246118008;-0,569624385;0,859615732;-0,444909012;-0,716137401;-0,025119316;-0,091790172;0,404125385;-0,406844473;-0,847589813;-1,327090338;0,096455818;0,382211352;-1,068166641;-0,45747705;-0,064286019;-0,101196644;-0,222947942;-0,213969789;-1,05915041;-2,278309411;-2,354050239;-0,772025077;-2,210010678;-3,264989595;0,239650935;0,010082389;-0,081400244;-0,05316268;-1,205261147;0,256610749;-0,423761143;-0,245986881;0,220564986;0,099782215
118;2,117424594;-1,747026527;16/12/2012;02/03/2013;23/07/2014;-0,488227852;0,966190647;1,05798514;0,576035675;0,473682776;-0,700635425;1,567682541;-0,847259381;-0,238974559;1,008759404;-0,092150998;3,030948636;0,246925092;1,642991914;2,953970093;-0,166033984;0,318872509;2,469545173;-0,870346032;0,432861017;0,584992205;-0,794374447;0,22066547;-0,607433706;-0,597729712;1,179976331;-0,430525387;-1,35241601;0,271343209;0,287134823;0,516389322;0,220924485;0,800210439;-0,200141666;0,725224544;-1,253690467;0,181738053;-0,545018695;0,767598072;-0,828611538;-0,769719753
781;-1,016672946;0,998535807;11/10/2014;20/09/2015;22/09/2015;-0,201355763;-0,717480051;0,670738857;0,080011518;-0,783016376;-1,647149722;1,040094938;2,206725569;-0,788269704;-2,143748625;-0,438810111;-0,498482114;-0,290006952;-1,193832892;-0,718465365;1,614322825;0,607965133;-1,265698305;1,649972305;0,513797613;-0,45747705;;;;;;;;;;;;;;;;;;;-0,449361622;1,257704812
287;-1,221546795;1,127744487;11/08/2014;;01/12/2015;0,653037681;-0,719995774;1,084375414;0,279508513;-0,40753919;-2,188015035;1,567682541;2,484360564;-0,788269704;-2,502803165;-1,548119273;-0,339764087;-0,447213363;-1,409287941;-0,659109005;2,272606015;1,469025961;-1,717917769;1,164800247;1,322208564;-0,45747705;;;;;;;;;;;;;;;;;;;-0,640868955;-0,130048134
419;0,272584118;0,337174154;24/01/2014;18/08/2014;24/09/2014;-0,274785062;-0,930477905;-1,50724856;1,510726146;1,201648749;-0,024553785;0,160782267;-0,847259381;0,310320587;-0,348271425;-0,924132869;0,047839;0,063137886;0,87992195;0,055082041;0,555417795;0,194531595;0,130461291;-0,101269023;-0,476541615;1,106226833;0,957837781;-0,154421026;1,613882348;1,703765971;1,141341395;0,242929507;0,116784801;1,022199804;-1,727444129;-1,408026271;-0,839343246;0,184826855;0,462891834;-0,161731079;-1,253690467;0,181738053;3,189603173;-1,21785806;1,426545261;-0,790572635
133;2,439689549;-1,472489832;07/01/2013;14/05/2013;16/07/2014;-1,606468945;0,473077943;0,990694746;-0,513086474;-0,177655199;-0,430202769;1,391820007;-1,402529372;0,310320587;-0,07813417;0,739830874;0,498486544;0,337299792;2,055947424;2,687823832;-0,190968954;-0,172274101;1,99762336;-1,547968594;-0,143245192;0,063757577;-0,86738329;0,290845358;-1,137299304;-1,141543027;-0,057501469;0,949587817;0,141697851;1,224639616;0,253097881;0,502455176;0,375406325;1,55722413;1,683205628;1,075270023;-0,773433047;0,924225629;-0,501943052;-0,158194339;-0,993928818;-0,846812224
344;-0,322458402;-0,605777623;01/09/2014;12/02/2015;06/06/2015;1,473205606;1,236366839;1,34772122;0,002675592;1,040729955;0,516311528;-0,718530405;-0,569624385;0,310320587;0,248846093;0,393171761;0,0768587;-0,225453594;-0,700081739;-0,690223226;0,096614359;0,026671361;-0,640657896;0,464931192;-0,403245052;-2,021180934;2,345005794;0,331729334;2,559728033;2,58941118;-1,903116789;-0,29369926;-0,427032134;0,012481872;-0,568499506;-0,897804285;-0,395295026;1,63077365;0,651664535;0,898860162;0,667339212;-0,560749524;1,970819228;-1,224878821;-0,473917961;3,132296712
294;0,023704176;-0,184545212;31/01/2014;11/06/2014;05/08/2014;-0,796257536;0,17084958;0,690571608;0,199072163;0,695903968;0,651527856;-1,070255474;-0,014354394;0,310320587;-0,508300004;-0,16148282;-0,100941102;-0,023439558;-0,026784712;-0,531780038;-1,206653371;-1,185652548;0,092021646;1,124156703;-0,869048291;-0,45747705;-0,502339076;-0,051248102;-0,728889029;-0,724411105;-0,911135396;-0,590399689;-1,594075072;-0,24626047;0,318545459;-0,278631129;0,573113157;0,209625302;0,381982788;-0,112790079;1,617181664;0,181738053;-0,490221889;-0,192179723;-0,823149611;-0,033549845
454;0,464242643;-0,238823409;07/11/2013;28/04/2014;22/07/2014;-1,124200249;-0,167872291;-1,268375796;-0,244768803;-0,009073605;-0,024553785;0,160782267;-0,014354394;0,310320587;-0,237684358;-0,092150998;0,013838307;-0,398608482;0,269465979;-0,967857815;0,169756936;-0,273301093;0,588125694;-0,346640718;-0,568699509;1,106226833;-0,648356761;0,234626874;-0,897536058;-0,894615017;-1,333333861;0,870338428;0,364414601;0,956971995;0,794143446;0,493746334;0,557704903;0,891168868;0,353524734;0,81853463;-1,253690467;0,181738053;-0,497172059;-0,184433857;0,033621127;-0,646498181
268;0,287491584;-0,434404671;23/09/2014;05/03/2015;24/06/2015;0,773760426;0,317755361;-0,68669315;0,794026043;0,688241168;-0,835851753;0,688369869;0,263280601;-0,788269704;-0,092108646;0,947826342;0,174505418;0,221103749;-0,13002359;-1,167946191;-0,099540733;-0,226673251;0,670820707;0,501453417;-0,089764964;-0,45747705;1,760935052;0,156145292;1,857137908;1,906490799;0,616388043;0,378746635;0,632407016;0,032176291;-0,815905235;-0,836644708;-0,834537655;;0,026354639;0,785035524;0,667339212;-0,560749524;1,915703455;-1,212379855;0,14255009;0,04859787
184;0,389134344;0,106560205;12/07/2013;04/04/2014;13/05/2014;-0,439689842;-0,669184387;-1,501198684;0,63555508;0,849159962;0,245878872;-0,015080268;-0,569624385;0,310320587;0,014560779;-0,508141933;0,096421732;-0,084195659;0,668955549;-0,630866866;0,503885525;0,206965686;0,398944535;-0,262617592;-0,752776544;1,106226833;-0,35632139;0,130476545;-0,560242;-0,546186963;0,933290373;0,202623034;0,028713436;0,501369191;0,118746505;-0,308721144;0,589744873;0,640992013;0,197821592;0,824876467;-1,253690467;0,181738053;-0,496390217;-0,178792975;0,45673253;-0,738756384
597;0,097244908;0,106853283;06/06/2013;27/07/2013;15/10/2013;-1,579088529;-0,392175368;0,117595362;0,195142048;0,864485561;1,192393168;-1,246118008;-0,569624385;0,859615732;-0,578430094;-0,924132869;-0,073774236;-0,065968829;0,511852909;0,02492518;-0,634811408;-0,882571571;-0,052320033;0,280274513;-0,706697598;-0,45747705;-0,794374447;-0,058214291;-1,073294708;-1,07249573;1,723242637;0,083649527;-0,090777769;0,386857073;0,594412777;0,296428871;0,641973927;-0,075984997;0,166023744;0,119624597;-0,773433047;0,924225629;-0,35369934;-0,298543889;-0,442650086;-0,635123882
169;-0,361699504;0,934644625;13/02/2014;24/08/2014;21/10/2014;-0,09805692;-1,130275979;-0,687802089;-0,481296212;-2,169983123;0,786744184;-1,246118008;0,263280601;0,310320587;-0,270618394;0,046512648;-0,44474995;0,109464413;-0,0447393;1,368102174;0,595313745;0,614182179;-1,842922803;-0,490813528;0,672805792;-0,45747705;-0,210303704;-0,079323954;-0,010833666;0,004918407;0,238690804;0,479193811;-0,24687661;0,461746143;0,894651272;0,486747593;0,277007067;3,052485878;0,93693925;0,349275531;1,627854051;0,181738053;0,115375266;-0,17712877;1,518203919;-0,170041433
481;-0,49894993;0,224084809;27/02/2013;07/06/2013;29/08/2013;-1,07628452;0,049722192;-0,647599369;-1,035027555;0,864485561;0,110662543;-0,015080268;-0,569624385;-0,238974559;1,330952623;0,046512648;-0,072907976;0,062378435;-0,3993424;-0,205798737;-0,496837911;-0,321483197;0,437587349;-0,019968988;0,29056541;-0,45747705;-0,575347918;-0,071900803;-0,87474077;-0,871437694;0,042160481;0,965646351;0,467306786;1,060310453;0,418866689;1,016133376;0,235089335;-0,455583961;0,075229601;-0,224410029;-0,293175628;1,666713205;-0,499768965;-0,281944115;-0,671741448;0,70577959
370;1,023428347;-0,157718732;03/07/2014;29/09/2014;17/12/2014;3,480065663;-0,717014176;1,159987775;-0,049769606;-1,242784358;1,598042153;-1,421980542;-1,402529372;-0,238974559;1,373059058;-0,092150998;-0,252295921;-0,374306042;1,494866568;0,409305482;0,990948592;1,207910042;1,553967485;-0,66090102;0,226580137;2,148696089;1,322881995;0,159757219;1,379320745;1,419316409;-0,949443817;0,341697646;-0,051434385;0,964440956;0,479545132;0,129752411;0,135020277;1,626413703;1,183388564;0,912285953;0,667339212;-0,560749524;-0,51932895;-0,171872437;3,323647296;-0,846812224
366;0,168522529;-0,531433297;28/04/2014;29/09/2014;01/02/2015;-0,736518446;0,598180794;-0,21723509;1,277692172;0,37406638;-1,241500738;1,040094938;0,818550592;-1,33756485;-0,294011339;1,571812746;0,099213013;0,502100716;-0,448717516;-1,139225372;-0,978913984;-0,560839457;0,546542003;1,179438483;-0,325650971;-0,45747705;0,665802409;-0,103835999;0,620287202;0,652268068;-0,898865455;-1,145205576;0,232144777;-2,563617094;0,73315781;1,538786806;-1,231083856;-0,0262819;0,514475403;-0,307773487;0,695589648;-0,530176506;2,142657565;-1,253102454;-0,196885472;0,286826244
254;2,350587332;-1,57750974;16/12/2012;21/02/2013;23/07/2014;-1,66185206;0,583956091;1,023001824;0,018832731;0,082879991;-0,565419097;1,567682541;-1,124894376;0,310320587;0,260866229;0,531835406;1,719936776;0,483114435;1,966174487;2,781166496;-0,363851408;-0,43339002;2,171328092;-1,362215773;-0,186459127;0,063757577;-1,086409818;-0,625680037;-0,898044031;-0,895269082;-0,221062585;-1,296514992;-0,70424808;-1,38404247;1,189057072;1,271759386;0,652996907;-2,028888672;-1,72174396;-2,393383869;-1,253690467;0,181738053;0,263782048;0,467886287;-0,932410269;-0,834174114
584;0,271753619;-0,195213281;30/01/2012;03/04/2012;22/09/2012;-1,554197241;-0,066529043;-0,738453475;0,425992625;1,094369553;0,110662543;-0,015080268;-0,29198939;0,310320587;0,202584838;-0,022819175;0,234686404;-0,033312425;0,19764763;-1,002322799;0,301081107;-0,125646258;0,443768777;0,141685983;-0,487524162;-0,45747705;-1,232427504;0,282780654;-1,02757714;-1,025102532;-0,346298061;-0,72609899;-1,056596574;-0,194703582;1,742710488;1,320215379;-0,021001535;0,294636289;-1,274544433;1,151914757;0,667339212;-0,560749524;-0,262910733;1,393416713;-0,723817719;-0,403846468
567;-0,29915251;0,376407638;02/11/2014;16/01/2015;20/05/2015;1,346260039;-0,407766636;0,093595467;-1,211293204;-0,66041158;0,786744184;-0,894392939;-0,29198939;0,310320587;0,734229008;-0,300146465;-0,185184857;0,069213496;0,085431459;1,606006296;0,166432273;0,073299204;-0,353488149;-1,223920698;0,49445878;-0,45747705;0,373767038;0,009976958;0,313471523;0,308769123;1,912060861;0,485256739;0,870581217;0,384937059;-0,851760183;-0,790262012;-1,100618824;-0,150029401;-0,02250818;0,330508788;0,667339212;-0,560749524;-0,558578467;-0,137213641;-0,403134037;-0,055034632
423;1,241226845;-2,073281863;31/12/2011;30/03/2012;29/11/2012;-1,113621452;1,962044129;0,17032416;0,393918522;-0,223631997;0,3810952;0,160782267;-0,847259381;0,310320587;1,650323851;1,017158165;0,030104739;-8,824720253;1,162706702;0,825757365;-3,607059751;-4,003528507;0,851692239;-2,089345952;-3,713527935;-0,978711678;-1,232427504;-0,632344357;-1,249490216;-1,250482053;1,50170086;-2,536487309;-0,617658019;-2,009390393;1,202823124;1,17303596;0,501821234;-1,747548886;-2,149226889;-2,551794848;-0,293175628;-1,3032371;-1,301775507;2,146953444;-1,195798997;-0,446816042
14;0,566466752;-0,004887899;15/01/2014;15/05/2014;27/06/2014;0,237975462;-0,620981898;-1,182829809;0,549179891;0,090542791;0,651527856;-0,542667871;-0,29198939;0,310320587;-0,424793488;-0,646805579;-0,045957674;-0,371268237;0,974183534;-0,661023726;0,191367242;-0,501777522;0,656029977;-0,337573816;-1,1873034;1,106226833;-0,064286019;;-0,222947942;-0,205304018;0,266746751;1,43720729;-0,06015216;1,229106538;-0,252650115;-0,230829267;0,133402972;-0,303875997;0,316153403;-0,434379659;-1,253690467;-0,560749524;-0,501914456;-0,178934884;0,823455615;-0,810161705
23;1,530168007;-0,784067235;02/02/2013;27/02/2013;26/05/2013;-0,570369101;0,024689198;0,957086514;-3,287441854;-0,982249168;0,786744184;-0,542667871;-0,847259381;0,859615732;1,850504704;-0,022819175;-0,313174727;0,242368384;0,637535021;2,25844758;0,982636936;1,573161477;1,899238592;-0,960579188;1,050987406;0,584992205;-0,86738329;-0,608900453;-0,22599578;-0,212020507;0,345718959;0,145799719;0,384544326;-0,470262062;0,475472572;1,142032485;0,376680027;-1,573903419;-1,809873887;-2,324440678;0,667339212;-0,560749524;0,247163528;0,93232166;0,011242705;-0,846812224
16;-0,395230922;0,660557318;11/04/2015;16/06/2015;20/10/2015;0,688507766;-0,733537194;-0,817193043;-0,863783719;-1,71021514;0,786744184;-1,246118008;0,263280601;0,310320587;0,510538408;0,254508116;-0,40947393;0,015292456;-0,116557649;1,100519872;0,104926015;0,250485006;-0,837554412;-0,753153838;0,581841653;-0,45747705;0,519784724;0,092502108;0,435385038;0,36313806;-0,095199207;-0,155974841;0,802754331;-0,756434749;-1,037386795;-0,902759921;-0,579734736;;0,712156622;0,731984947;-0,293175628;1,666713205;-0,047037909;-0,565991651;-0,374497617;-0,275569652
446;0,172062533;0,329221949;21/01/2013;29/05/2013;22/08/2013;-0,468937104;-0,8184506;-0,759092054;0,974964162;0,956439158;0,3810952;-0,190942802;-0,847259381;0,310320587;-0,418181228;-0,993464692;0,026423136;0,033519287;0,776683073;0,445685187;0,309392764;0,011128747;-0,073002675;-0,099257992;-0,308699649;1,106226833;-0,429330233;-0,115410368;-0,581830852;-0,576207303;0,84559936;1,175508248;0,802974951;1,360874065;-0,022989494;0,38196148;0,243906664;-0,439498248;-0,037602535;0,027255851;0,187081792;2,409200781;-0,523656338;-0,077806057;0,547838361;-0,77161547
646;0,73461176;-0,642099858;19/12/2014;02/08/2015;06/11/2015;-0,09805692;0,294306341;-0,726979657;0,756471613;0,496671175;0,651527856;-1,070255474;0,263280601;0,859615732;-1,035462833;-0,369478288;0,289236702;-0,184443226;1,077422412;-0,672033374;0,352613377;0,388814273;0,968372409;-0,944508201;0,875982909;0,584992205;-0,210303704;0,21695017;-0,401652836;-0,407124311;1,52260851;0,447518546;0,832750009;0,442422685;-0,240265882;-0,257589161;-0,951906799;1,318007658;-1,35164477;0,968844391;0,667339212;-0,560749524;-0,552576854;-0,17712877;0,04445653;-0,835437925
472;1,256508036;-0,826563663;12/02/2014;12/07/2014;05/11/2014;-0,570369101;0,08950788;1,85756436;-2,582160917;-1,311749555;0,110662543;0,512507335;-0,569624385;0,310320587;1,790899696;0,670499051;-0,13489367;0,574248586;0,457989147;0,593597407;-0,412059015;0,289341542;1,525305366;-0,714322811;-0,046312278;0,584992205;-0,429330233;0,147569373;-0,643359079;-0,627737141;1,995597834;-0,501218361;0,510748464;-0,055641266;-0,032046108;-0,575241024;-1,037866439;0,643739088;1,735670533;0,596935585;1,627854051;0,181738053;-0,524413947;-0,150851842;0,054385296;-0,845548413
585;2,1917543;-1,461372375;29/10/2012;15/11/2012;28/03/2013;-1,295327851;0,527429976;1,046353606;-0,240118167;0,259124385;-0,430202769;1,215957472;-0,847259381;0,310320587;0,688318556;-0,230814643;1,728791875;0,533997669;1,665435148;3,019070617;-0,357202083;-0,030836311;2,227519661;-1,004778718;0,286506642;0,584992205;-1,305436347;-0,718608996;-1,002178491;-1,006581899;-1,542405558;-3,486068823;-1,259683717;-1,960985701;1,757152552;1,186621753;0,932450733;-2,210476134;-2,784976749;-2,767494393;0,667339212;-0,560749524;-0,556774643;2,455301404;-0,861051406;-0,812057422
322;0,066246514;0,090558101;27/05/2013;19/07/2013;05/10/2013;-1,493835869;-0,333661521;0,338611751;0,027107806;0,803183164;1,192393168;-1,421980542;-0,569624385;0,859615732;-0,608044502;-0,924132869;-0,103732383;-0,049260901;0,4535005;0,111566319;-0,699642328;-0,922982368;-0,080819616;0,367719844;-0,664199916;-0,45747705;-0,721365604;-0,045829955;-0,989479167;-0,985150382;0,483105852;-0,157479008;-0,383916751;0,324018366;1,108181515;0,661304442;0,74715744;-0,415123937;0,057324716;0,11035004;-0,773433047;0,924225629;-0,244967864;-0,367390021;-0,401431331;-0,587099064
